date_acquired,date_sold,asset,quantity,proceeds,cost_basis,gain_loss,description,transaction_type,exchange
2022-12-25,2023-03-26,ETH,3548.9178,26676.33,21588.1,5088.23,Sold 3548.9178 ETH,Sell,Gemini
2020-01-09,2021-03-20,DOT,76.9638,37951.4,28989.02,8962.38,Sold 76.9638 DOT,Sell,MetaMask
2021-03-14,2021-09-18,MATIC,1063.7835,18746.11,10161.11,8585.0,Sold 1063.7835 MATIC,Sell,Binance
2020-07-17,2020-12-22,MATIC,348.7714,6082.01,4886.66,1195.35,Sold 348.7714 MATIC,Sell,Gemini
2022-01-09,2022-06-27,SOL,909.8428,39470.37,32426.5,7043.87,Sold 909.8428 SOL,Sell,MetaMask
2021-11-21,2022-08-21,ADA,1714.8584,40230.61,45192.46,-4961.85,Sold 1714.8584 ADA,Sell,Binance
2023-07-02,2024-08-31,ADA,2373.7783,33546.53,30437.98,3108.55,Sold 2373.7783 ADA,Sell,Gemini
2020-06-12,2021-07-14,DOGE,3387.9221,29762.99,31890.17,-2127.18,Sold 3387.9221 DOGE,Sell,Kraken
2021-04-27,2021-08-12,MATIC,3363.0115,40195.78,37442.27,2753.51,Sold 3363.0115 MATIC,Sell,Coinbase
2020-12-27,2022-04-17,BTC,3658.7579,3667.19,5152.79,-1485.6,Sold 3658.7579 BTC,Sell,Gemini
2023-04-11,2023-05-24,DOGE,3871.7718,38742.52,40163.46,-1420.94,Sold 3871.7718 DOGE,Sell,Crypto.com
2023-12-31,2025-07-09,ADA,3043.0747,32081.27,32693.22,-611.95,Sold 3043.0747 ADA,Sell,MetaMask
2023-02-08,2023-07-04,DOT,1867.7895,38509.27,33350.07,5159.2,Sold 1867.7895 DOT,Sell,Crypto.com
2024-07-27,2026-06-20,BTC,1663.5154,26847.33,27910.51,-1063.18,Sold 1663.5154 BTC,Sell,Crypto.com
2024-07-22,2025-11-14,SOL,3349.7807,13020.78,3120.48,9900.3,Sold 3349.7807 SOL,Sell,Binance
2024-01-14,2025-11-13,DOT,3237.2207,24993.97,29255.63,-4261.66,Sold 3237.2207 DOT,Sell,Binance
2023-04-17,2023-05-02,SOL,2778.275,33423.7,25769.78,7653.92,Sold 2778.275 SOL,Sell,MetaMask
2024-02-02,2026-01-22,ETH,852.2231,8401.87,5511.03,2890.84,Sold 852.2231 ETH,Sell,Coinbase
2020-01-11,2021-06-05,DOGE,4597.3459,43084.76,39089.61,3995.15,Sold 4597.3459 DOGE,Sell,MetaMask
2021-01-07,2021-03-27,DOT,574.0878,35932.33,29513.85,6418.48,Sold 574.0878 DOT,Sell,Kraken
2021-03-16,2021-06-29,ADA,363.8678,15406.1,16053.75,-647.65,Sold 363.8678 ADA,Sell,Coinbase
2022-04-19,2023-07-01,ADA,4240.7956,32552.47,24465.89,8086.58,Sold 4240.7956 ADA,Sell,Gemini
2024-09-17,2025-04-26,ETH,2562.5928,21389.1,13457.37,7931.73,Sold 2562.5928 ETH,Sell,Gemini
2021-01-20,2021-02-20,SOL,1700.8496,10423.6,10552.56,-128.96,Sold 1700.8496 SOL,Sell,Gemini
2020-04-25,2022-01-13,LTC,4337.6302,10235.23,7164.27,3070.96,Sold 4337.6302 LTC,Sell,MetaMask
2021-12-18,2022-07-02,ETH,2964.5577,25741.92,16187.25,9554.67,Sold 2964.5577 ETH,Sell,MetaMask
2022-04-28,2023-11-23,BTC,1397.2496,30630.28,25998.64,4631.64,Sold 1397.2496 BTC,Sell,MetaMask
2021-07-04,2023-01-04,DOGE,4141.0706,53620.39,43941.0,9679.39,Sold 4141.0706 DOGE,Sell,Binance
2023-06-26,2024-02-18,DOT,2691.3995,36070.72,37238.27,-1167.55,Sold 2691.3995 DOT,Sell,MetaMask
2024-05-04,2024-09-16,MATIC,3910.5817,54871.72,48451.15,6420.57,Sold 3910.5817 MATIC,Sell,Gemini
2024-10-16,2025-07-18,ETH,1422.3989,45577.44,43898.38,1679.06,Sold 1422.3989 ETH,Sell,MetaMask
2024-04-16,2025-04-04,DOGE,2378.7137,25071.94,16255.53,8816.41,Sold 2378.7137 DOGE,Sell,Coinbase
2020-01-21,2021-09-05,ETH,4740.8823,23356.15,15648.3,7707.85,Sold 4740.8823 ETH,Sell,Kraken
2021-01-12,2021-03-17,ADA,462.1394,28567.95,22214.46,6353.49,Sold 462.1394 ADA,Sell,Crypto.com
2024-10-13,2025-12-03,MATIC,3637.7392,36912.11,38341.77,-1429.66,Sold 3637.7392 MATIC,Sell,Gemini
2024-08-05,2024-11-06,ADA,4144.9548,47372.76,46216.01,1156.75,Sold 4144.9548 ADA,Sell,Gemini
2021-11-09,2022-07-22,DOGE,4398.3167,38089.66,42713.18,-4623.52,Sold 4398.3167 DOGE,Sell,Binance
2023-01-14,2023-09-05,DOGE,2829.1099,12178.13,11386.41,791.72,Sold 2829.1099 DOGE,Sell,Coinbase
2020-10-13,2021-07-12,ETH,2432.2996,23228.18,17505.2,5722.98,Sold 2432.2996 ETH,Sell,Crypto.com
2021-01-20,2022-06-15,BTC,1128.4383,36488.1,36295.53,192.57,Sold 1128.4383 BTC,Sell,Kraken
2021-10-23,2022-06-12,ADA,4222.3425,40284.09,42194.24,-1910.15,Sold 4222.3425 ADA,Sell,Crypto.com
2023-07-23,2024-12-19,LTC,4935.711,40860.27,44195.12,-3334.85,Sold 4935.711 LTC,Sell,Kraken
2020-09-05,2022-07-31,ETH,3964.8011,23144.09,27923.99,-4779.9,Sold 3964.8011 ETH,Sell,Coinbase
2020-09-20,2022-05-10,SOL,2060.8813,30472.67,21862.91,8609.76,Sold 2060.8813 SOL,Sell,Binance
2022-03-05,2023-03-19,DOT,1575.0486,35227.8,26562.9,8664.9,Sold 1575.0486 DOT,Sell,Gemini
2024-01-31,2024-02-26,DOGE,4340.6689,52655.78,44160.53,8495.25,Sold 4340.6689 DOGE,Sell,Kraken
2023-01-30,2024-07-20,DOT,1057.0224,16792.69,12456.5,4336.19,Sold 1057.0224 DOT,Sell,Kraken
2023-04-01,2023-07-31,LTC,371.9492,7923.53,6435.47,1488.06,Sold 371.9492 LTC,Sell,Coinbase
2023-06-10,2023-08-12,DOGE,3475.428,1283.17,3589.3,-2306.13,Sold 3475.428 DOGE,Sell,Kraken
2020-09-23,2022-03-19,ADA,3629.2906,17644.36,8551.88,9092.48,Sold 3629.2906 ADA,Sell,Crypto.com
2021-08-29,2022-12-24,BTC,4905.8987,27785.47,20139.21,7646.26,Sold 4905.8987 BTC,Sell,Crypto.com
2020-10-18,2021-02-14,DOGE,3702.7177,42834.37,42669.63,164.74,Sold 3702.7177 DOGE,Sell,Coinbase
2023-03-01,2023-04-23,LTC,2524.6257,7714.14,6551.67,1162.47,Sold 2524.6257 LTC,Sell,Binance
2024-09-17,2025-08-26,ADA,3357.6201,12274.17,8090.02,4184.15,Sold 3357.6201 ADA,Sell,Crypto.com
2024-02-23,2024-08-26,ETH,1670.7491,51740.61,42388.93,9351.68,Sold 1670.7491 ETH,Sell,MetaMask
2023-06-02,2024-09-22,ETH,1307.918,35018.55,39868.68,-4850.13,Sold 1307.918 ETH,Sell,Crypto.com
2023-08-08,2025-05-11,LTC,2380.5507,10999.23,12083.49,-1084.26,Sold 2380.5507 LTC,Sell,MetaMask
2020-03-31,2020-05-16,DOT,160.6147,31993.85,34275.59,-2281.74,Sold 160.6147 DOT,Sell,Crypto.com
2020-11-07,2021-07-10,ADA,4874.4618,35810.28,26532.61,9277.67,Sold 4874.4618 ADA,Sell,Kraken
2020-03-07,2021-03-24,LTC,3149.7474,48291.44,43866.18,4425.26,Sold 3149.7474 LTC,Sell,Crypto.com
2020-10-26,2022-07-28,DOGE,2484.4737,33272.7,36969.94,-3697.24,Sold 2484.4737 DOGE,Sell,Binance
2021-04-03,2021-07-09,DOT,2990.9077,48895.87,39695.97,9199.9,Sold 2990.9077 DOT,Sell,MetaMask
2024-08-13,2025-05-20,LTC,611.4906,18157.4,16097.13,2060.27,Sold 611.4906 LTC,Sell,Coinbase
2020-12-12,2022-02-26,SOL,1469.1146,5184.41,1951.88,3232.53,Sold 1469.1146 SOL,Sell,Binance
2022-01-04,2022-02-22,ETH,4199.1167,21920.37,24982.06,-3061.69,Sold 4199.1167 ETH,Sell,Gemini
2024-03-21,2025-10-22,MATIC,4678.0474,26789.52,31471.43,-4681.91,Sold 4678.0474 MATIC,Sell,Gemini
2024-10-26,2026-04-30,DOGE,785.9103,39508.83,35881.04,3627.79,Sold 785.9103 DOGE,Sell,Gemini
2024-07-09,2024-08-24,ADA,4995.7036,5401.82,5346.66,55.16,Sold 4995.7036 ADA,Sell,Binance
2022-11-27,2024-05-24,LTC,4440.7938,12513.2,7658.32,4854.88,Sold 4440.7938 LTC,Sell,Coinbase
2024-10-20,2026-02-06,MATIC,584.731,34575.48,29420.86,5154.62,Sold 584.731 MATIC,Sell,Kraken
2023-10-27,2025-10-03,ADA,3519.2731,36409.52,34781.11,1628.41,Sold 3519.2731 ADA,Sell,MetaMask
2022-05-20,2022-06-26,BTC,1506.6308,14324.91,4380.1,9944.81,Sold 1506.6308 BTC,Sell,Gemini
2022-08-01,2023-11-28,SOL,886.414,32871.45,24312.33,8559.12,Sold 886.414 SOL,Sell,Binance
2020-11-24,2021-04-28,MATIC,732.5514,43933.45,45033.0,-1099.55,Sold 732.5514 MATIC,Sell,MetaMask
2024-01-20,2024-12-05,MATIC,3477.7438,19084.95,22024.28,-2939.33,Sold 3477.7438 MATIC,Sell,Gemini
2022-03-05,2022-07-13,DOGE,1816.3834,25048.5,23532.01,1516.49,Sold 1816.3834 DOGE,Sell,Crypto.com
2021-01-23,2022-04-24,DOGE,1661.0751,41157.92,31949.12,9208.8,Sold 1661.0751 DOGE,Sell,MetaMask
2022-01-17,2022-04-12,ETH,3255.6885,15404.52,17446.68,-2042.16,Sold 3255.6885 ETH,Sell,Gemini
2023-02-06,2024-08-15,LTC,3449.8157,43233.58,37172.84,6060.74,Sold 3449.8157 LTC,Sell,Binance
2021-02-17,2022-05-02,BTC,479.0005,28637.02,23270.71,5366.31,Sold 479.0005 BTC,Sell,Crypto.com
2021-04-12,2022-10-18,SOL,108.3732,34203.42,25838.99,8364.43,Sold 108.3732 SOL,Sell,Kraken
2024-08-08,2025-03-28,SOL,3691.695,25734.69,23263.81,2470.88,Sold 3691.695 SOL,Sell,Gemini
2023-12-07,2024-08-27,ADA,1079.9051,39680.97,42346.42,-2665.45,Sold 1079.9051 ADA,Sell,Crypto.com
2022-06-24,2024-01-06,ETH,3767.2998,54235.6,48456.35,5779.25,Sold 3767.2998 ETH,Sell,Binance
2023-07-07,2025-06-14,SOL,1494.9598,18712.79,10778.17,7934.62,Sold 1494.9598 SOL,Sell,Binance
2022-02-27,2023-05-20,DOT,4836.2378,39649.37,43890.56,-4241.19,Sold 4836.2378 DOT,Sell,Gemini
2022-03-23,2023-05-16,LTC,2982.04,26656.28,20133.12,6523.16,Sold 2982.04 LTC,Sell,MetaMask
2022-09-16,2024-05-05,DOT,2164.6357,379.8,3665.63,-3285.83,Sold 2164.6357 DOT,Sell,MetaMask
2020-01-05,2020-11-08,ADA,2579.777,47144.82,46886.24,258.58,Sold 2579.777 ADA,Sell,MetaMask
2024-04-03,2024-07-28,DOT,3537.6715,15723.1,9339.28,6383.82,Sold 3537.6715 DOT,Sell,Crypto.com
2023-05-24,2023-07-14,ETH,864.4069,37308.98,27983.07,9325.91,Sold 864.4069 ETH,Sell,Binance
2021-09-24,2022-01-18,ETH,3109.5962,28669.56,25637.61,3031.95,Sold 3109.5962 ETH,Sell,MetaMask
2022-08-30,2024-05-27,BTC,4236.1324,9476.67,3150.52,6326.15,Sold 4236.1324 BTC,Sell,MetaMask
2022-09-21,2022-11-12,MATIC,3241.5078,14399.26,5193.92,9205.34,Sold 3241.5078 MATIC,Sell,Binance
2021-11-29,2023-06-17,MATIC,3375.1981,43344.32,48149.64,-4805.32,Sold 3375.1981 MATIC,Sell,Gemini
2024-06-16,2025-07-16,BTC,3486.0796,36980.91,41557.58,-4576.67,Sold 3486.0796 BTC,Sell,Coinbase
2022-05-30,2022-08-13,ETH,3206.5818,9707.97,3762.02,5945.95,Sold 3206.5818 ETH,Sell,Crypto.com
2021-03-09,2022-11-19,DOT,4739.2049,33926.92,33448.23,478.69,Sold 4739.2049 DOT,Sell,Coinbase
2020-05-11,2021-05-17,DOT,4680.4778,23851.44,19951.24,3900.2,Sold 4680.4778 DOT,Sell,Crypto.com
2020-11-04,2022-05-12,ETH,2122.6836,35512.82,26093.78,9419.04,Sold 2122.6836 ETH,Sell,MetaMask
2021-02-12,2021-04-25,ADA,4917.6426,43978.91,42162.29,1816.62,Sold 4917.6426 ADA,Sell,Crypto.com
2020-11-26,2021-07-28,DOT,1761.3583,7978.2,9130.32,-1152.12,Sold 1761.3583 DOT,Sell,Gemini
2021-02-19,2021-11-05,ADA,2911.0908,51672.97,46851.65,4821.32,Sold 2911.0908 ADA,Sell,Crypto.com
2022-09-22,2023-06-06,DOT,4876.8261,49894.88,45776.64,4118.24,Sold 4876.8261 DOT,Sell,Gemini
2020-05-29,2020-07-28,LTC,820.4988,31019.61,30641.54,378.07,Sold 820.4988 LTC,Sell,Crypto.com
2021-02-05,2021-03-25,LTC,3591.4286,6401.14,7480.49,-1079.35,Sold 3591.4286 LTC,Sell,Kraken
2022-06-08,2024-04-28,SOL,158.3484,43373.54,36050.28,7323.26,Sold 158.3484 SOL,Sell,Binance
2020-11-17,2022-08-27,DOT,1709.3693,9952.26,8894.46,1057.8,Sold 1709.3693 DOT,Sell,Coinbase
2022-06-30,2023-05-03,DOGE,2543.0222,30795.11,21559.55,9235.56,Sold 2543.0222 DOGE,Sell,MetaMask
2023-07-29,2025-03-16,SOL,314.6348,11583.35,13860.3,-2276.95,Sold 314.6348 SOL,Sell,Gemini
2020-03-03,2020-03-28,DOT,2377.8003,24344.57,23931.01,413.56,Sold 2377.8003 DOT,Sell,MetaMask
2022-04-02,2022-07-06,ADA,1391.6198,11810.29,3566.37,8243.92,Sold 1391.6198 ADA,Sell,Coinbase
2024-07-15,2024-08-20,DOGE,970.4322,37540.11,41948.03,-4407.92,Sold 970.4322 DOGE,Sell,MetaMask
2020-07-14,2021-07-14,MATIC,4317.1622,32217.05,32017.15,199.9,Sold 4317.1622 MATIC,Sell,Kraken
2022-06-21,2023-09-01,DOT,1116.7036,41626.3,36874.89,4751.41,Sold 1116.7036 DOT,Sell,Coinbase
2020-08-30,2021-12-18,ADA,3790.6228,16239.35,16368.25,-128.9,Sold 3790.6228 ADA,Sell,Gemini
2020-04-08,2022-02-14,LTC,1294.4258,34164.77,34855.78,-691.01,Sold 1294.4258 LTC,Sell,Crypto.com
2020-01-22,2020-03-11,SOL,441.1137,-1867.34,2647.08,-4514.42,Sold 441.1137 SOL,Sell,Binance
2020-07-24,2020-07-30,BTC,3078.8671,39710.63,42699.33,-2988.7,Sold 3078.8671 BTC,Sell,Crypto.com
2021-06-16,2022-10-14,SOL,862.7561,21559.35,13227.84,8331.51,Sold 862.7561 SOL,Sell,Coinbase
2024-01-16,2024-06-20,DOGE,124.0802,36400.47,27279.86,9120.61,Sold 124.0802 DOGE,Sell,Coinbase
2024-10-20,2025-01-04,ETH,2745.1287,45257.39,36630.43,8626.96,Sold 2745.1287 ETH,Sell,Kraken
2021-05-10,2021-10-08,ADA,4891.4391,19071.84,23859.08,-4787.24,Sold 4891.4391 ADA,Sell,MetaMask
2022-05-18,2022-11-09,ETH,1245.5447,10143.37,2915.39,7227.98,Sold 1245.5447 ETH,Sell,Kraken
2020-12-04,2021-05-06,BTC,451.0402,36979.18,32050.53,4928.65,Sold 451.0402 BTC,Sell,Kraken
2020-06-18,2021-09-07,BTC,2706.1382,18175.85,13359.29,4816.56,Sold 2706.1382 BTC,Sell,Coinbase
2021-11-18,2023-01-15,DOGE,425.8216,25153.0,29528.99,-4375.99,Sold 425.8216 DOGE,Sell,MetaMask
2020-08-03,2021-12-18,ETH,1764.1757,42001.66,46800.45,-4798.79,Sold 1764.1757 ETH,Sell,Binance
2021-04-14,2021-09-04,ETH,1957.2668,28021.74,32460.86,-4439.12,Sold 1957.2668 ETH,Sell,Gemini
2020-01-07,2020-04-08,LTC,3653.062,47895.33,42874.66,5020.67,Sold 3653.062 LTC,Sell,Crypto.com
2021-08-10,2021-12-31,DOGE,4204.7011,24805.6,22402.09,2403.51,Sold 4204.7011 DOGE,Sell,Gemini
2023-02-11,2024-06-07,ETH,2068.5113,50404.44,41977.05,8427.39,Sold 2068.5113 ETH,Sell,Crypto.com
2020-10-10,2021-09-03,BTC,497.5717,29164.79,28541.76,623.03,Sold 497.5717 BTC,Sell,Crypto.com
2021-10-18,2022-10-08,DOT,3171.9052,7682.3,10998.59,-3316.29,Sold 3171.9052 DOT,Sell,Binance
2021-05-15,2021-11-12,DOGE,927.0171,44773.76,42850.77,1922.99,Sold 927.0171 DOGE,Sell,Kraken
2021-05-21,2021-06-19,ADA,1019.4363,43433.78,41182.23,2251.55,Sold 1019.4363 ADA,Sell,Kraken
2020-12-07,2021-06-12,BTC,1400.4534,21499.76,19194.59,2305.17,Sold 1400.4534 BTC,Sell,Gemini
2023-10-04,2025-07-27,MATIC,3562.0809,38906.52,30446.2,8460.32,Sold 3562.0809 MATIC,Sell,Binance
2020-12-05,2021-08-11,ADA,2527.1721,14246.54,6032.17,8214.37,Sold 2527.1721 ADA,Sell,Coinbase
2020-06-04,2020-07-22,DOT,317.4026,28991.05,25724.28,3266.77,Sold 317.4026 DOT,Sell,Kraken
2024-05-17,2025-07-29,LTC,958.833,4881.32,2562.56,2318.76,Sold 958.833 LTC,Sell,MetaMask
2020-01-15,2022-01-14,DOGE,2267.493,49296.97,40398.94,8898.03,Sold 2267.493 DOGE,Sell,Kraken
2024-02-23,2025-02-27,DOGE,3790.971,21963.04,20295.29,1667.75,Sold 3790.971 DOGE,Sell,Kraken
2022-02-14,2023-08-23,DOGE,4653.593,54106.92,49790.73,4316.19,Sold 4653.593 DOGE,Sell,Crypto.com
2020-06-22,2021-05-21,DOT,3287.5047,54947.73,47128.59,7819.14,Sold 3287.5047 DOT,Sell,Crypto.com
2021-08-08,2022-07-04,DOGE,3813.4558,184.58,1885.33,-1700.75,Sold 3813.4558 DOGE,Sell,Gemini
2022-05-13,2023-11-15,DOGE,3820.6407,47671.67,37728.56,9943.11,Sold 3820.6407 DOGE,Sell,Crypto.com
2023-01-13,2023-09-23,LTC,4260.5444,9011.7,8246.7,765.0,Sold 4260.5444 LTC,Sell,MetaMask
2021-01-06,2021-05-17,DOT,891.7887,28927.45,25741.65,3185.8,Sold 891.7887 DOT,Sell,Gemini
2021-08-14,2021-11-27,DOGE,2650.0424,14955.7,8424.84,6530.86,Sold 2650.0424 DOGE,Sell,Gemini
2023-07-28,2024-01-24,BTC,3633.4403,2766.01,7023.74,-4257.73,Sold 3633.4403 BTC,Sell,Gemini
2024-11-20,2026-04-08,BTC,2187.8278,14476.72,15562.78,-1086.06,Sold 2187.8278 BTC,Sell,Coinbase
2021-01-22,2021-08-04,LTC,376.9234,39069.6,38242.09,827.51,Sold 376.9234 LTC,Sell,Gemini
2021-10-13,2022-07-09,ETH,3436.9063,8322.9,7530.6,792.3,Sold 3436.9063 ETH,Sell,Coinbase
2021-06-15,2022-07-20,MATIC,634.0158,32099.22,24300.39,7798.83,Sold 634.0158 MATIC,Sell,Binance
2021-09-13,2022-06-20,DOGE,2716.6065,15009.04,8966.31,6042.73,Sold 2716.6065 DOGE,Sell,Coinbase
2020-11-10,2022-07-03,DOGE,3063.2808,36589.56,40440.49,-3850.93,Sold 3063.2808 DOGE,Sell,Coinbase
2024-06-26,2025-08-26,ETH,1309.6552,12938.69,16921.26,-3982.57,Sold 1309.6552 ETH,Sell,Crypto.com
2024-04-26,2025-12-11,DOT,4855.0213,26121.37,29359.61,-3238.24,Sold 4855.0213 DOT,Sell,Binance
2023-01-13,2023-08-21,DOT,2400.984,19309.6,10367.03,8942.57,Sold 2400.984 DOT,Sell,Binance
2020-09-01,2021-11-05,DOGE,4691.4469,5447.64,6712.67,-1265.03,Sold 4691.4469 DOGE,Sell,Binance
2022-07-20,2024-07-14,BTC,4098.96,41107.92,38318.91,2789.01,Sold 4098.96 BTC,Sell,Crypto.com
2022-03-06,2024-02-09,SOL,4203.1527,14691.67,10361.3,4330.37,Sold 4203.1527 SOL,Sell,Gemini
2021-02-03,2021-02-08,BTC,4144.1577,28516.55,22343.17,6173.38,Sold 4144.1577 BTC,Sell,MetaMask
2022-06-15,2022-08-03,SOL,425.1507,5887.03,1638.87,4248.16,Sold 425.1507 SOL,Sell,Kraken
2021-01-17,2021-06-29,BTC,4094.0314,35422.6,33542.0,1880.6,Sold 4094.0314 BTC,Sell,Crypto.com
2021-12-07,2023-11-02,ADA,3856.5311,33516.07,30266.46,3249.61,Sold 3856.5311 ADA,Sell,Gemini
2024-08-31,2024-10-10,ETH,1709.7672,31384.69,26488.02,4896.67,Sold 1709.7672 ETH,Sell,Crypto.com
2022-12-20,2023-07-02,DOGE,907.6386,16441.07,8147.0,8294.07,Sold 907.6386 DOGE,Sell,Crypto.com
2022-02-27,2023-04-28,SOL,1808.9099,17985.95,12590.25,5395.7,Sold 1808.9099 SOL,Sell,Coinbase
2021-10-19,2022-11-13,DOT,1453.5107,35211.51,29883.75,5327.76,Sold 1453.5107 DOT,Sell,Crypto.com
2023-05-09,2024-12-06,DOT,3795.201,21671.93,24717.93,-3046.0,Sold 3795.201 DOT,Sell,Kraken
2020-01-04,2020-10-07,DOT,313.6962,7778.19,11579.68,-3801.49,Sold 313.6962 DOT,Sell,Kraken
2022-01-02,2023-06-19,SOL,233.3944,9228.91,14047.83,-4818.92,Sold 233.3944 SOL,Sell,Gemini
2023-01-13,2023-05-15,DOGE,899.0616,13940.24,10116.06,3824.18,Sold 899.0616 DOGE,Sell,Kraken
2023-11-24,2024-08-12,DOGE,3211.2743,32356.02,31195.38,1160.64,Sold 3211.2743 DOGE,Sell,Crypto.com
2020-09-22,2020-10-09,ETH,4079.5327,23444.59,26632.76,-3188.17,Sold 4079.5327 ETH,Sell,Binance
2020-03-20,2020-12-25,ADA,4988.203,34515.76,36912.33,-2396.57,Sold 4988.203 ADA,Sell,Kraken
2023-01-05,2024-05-14,ETH,3479.123,14410.97,4711.16,9699.81,Sold 3479.123 ETH,Sell,Coinbase
2021-08-29,2022-08-28,DOGE,1130.9795,45788.97,47037.59,-1248.62,Sold 1130.9795 DOGE,Sell,Kraken
2020-05-08,2021-06-24,LTC,3852.9811,9481.12,6251.14,3229.98,Sold 3852.9811 LTC,Sell,Crypto.com
2021-12-24,2022-03-31,SOL,589.154,46816.97,41407.69,5409.28,Sold 589.154 SOL,Sell,Binance
2023-05-20,2024-03-12,ADA,3760.8196,39881.04,43251.63,-3370.59,Sold 3760.8196 ADA,Sell,Crypto.com
2020-05-16,2021-08-01,SOL,2093.3975,44756.01,35113.03,9642.98,Sold 2093.3975 SOL,Sell,Coinbase
2020-04-24,2021-10-07,BTC,328.5621,7893.21,10111.0,-2217.79,Sold 328.5621 BTC,Sell,Kraken
2020-09-15,2022-09-07,MATIC,3994.0695,52141.24,43836.72,8304.52,Sold 3994.0695 MATIC,Sell,Kraken
2020-08-16,2022-06-25,LTC,763.9781,46087.02,49677.76,-3590.74,Sold 763.9781 LTC,Sell,MetaMask
2020-03-29,2020-09-05,BTC,2215.4083,35623.05,28810.63,6812.42,Sold 2215.4083 BTC,Sell,Kraken
2024-10-12,2026-01-10,ETH,1602.2458,20127.26,24551.89,-4424.63,Sold 1602.2458 ETH,Sell,Gemini
2022-10-17,2024-01-19,BTC,2945.0913,47091.52,42528.86,4562.66,Sold 2945.0913 BTC,Sell,Kraken
2020-12-15,2022-03-24,DOGE,3160.0658,19518.44,15269.07,4249.37,Sold 3160.0658 DOGE,Sell,Gemini
2020-09-29,2022-01-29,ETH,2603.1653,14135.47,12911.64,1223.83,Sold 2603.1653 ETH,Sell,Gemini
2023-02-13,2024-05-20,DOGE,2744.4373,10989.33,11783.11,-793.78,Sold 2744.4373 DOGE,Sell,Crypto.com
2021-06-18,2023-02-09,DOT,1226.3387,41672.39,45807.75,-4135.36,Sold 1226.3387 DOT,Sell,MetaMask
2020-02-26,2021-11-30,BTC,1796.0061,20541.67,24060.31,-3518.64,Sold 1796.0061 BTC,Sell,Kraken
2021-10-10,2022-03-11,MATIC,1603.9469,3506.68,6363.66,-2856.98,Sold 1603.9469 MATIC,Sell,Gemini
2024-04-06,2024-12-23,ETH,1216.5062,20180.64,12706.06,7474.58,Sold 1216.5062 ETH,Sell,Gemini
2024-10-20,2024-11-11,DOT,1164.4828,35500.08,36253.27,-753.19,Sold 1164.4828 DOT,Sell,Kraken
2021-06-06,2022-06-30,DOGE,4741.6659,47330.27,43044.03,4286.24,Sold 4741.6659 DOGE,Sell,Coinbase
2024-10-07,2026-04-29,ADA,155.0281,45529.23,48654.63,-3125.4,Sold 155.0281 ADA,Sell,Crypto.com
2020-02-11,2021-02-08,DOT,2203.8601,13380.16,14985.42,-1605.26,Sold 2203.8601 DOT,Sell,Binance
2022-10-07,2023-12-14,DOT,4256.346,26999.64,19755.69,7243.95,Sold 4256.346 DOT,Sell,Kraken
2022-11-15,2024-05-19,BTC,1562.2985,2708.42,2715.27,-6.85,Sold 1562.2985 BTC,Sell,MetaMask
2021-01-17,2021-10-22,DOT,752.6588,39287.56,36849.98,2437.58,Sold 752.6588 DOT,Sell,Kraken
2020-02-04,2021-01-23,DOT,4684.0161,30806.11,29574.57,1231.54,Sold 4684.0161 DOT,Sell,Kraken
2022-03-12,2023-03-21,DOGE,3935.1343,8245.17,12018.52,-3773.35,Sold 3935.1343 DOGE,Sell,Coinbase
2020-12-29,2021-02-11,DOGE,666.7301,355.51,2697.21,-2341.7,Sold 666.7301 DOGE,Sell,Binance
2021-01-21,2022-02-10,BTC,1757.8563,11464.36,8237.67,3226.69,Sold 1757.8563 BTC,Sell,Crypto.com
2021-03-27,2022-01-03,BTC,3847.8846,40731.04,45181.43,-4450.39,Sold 3847.8846 BTC,Sell,Binance
2020-09-01,2022-08-05,DOT,4226.3415,32741.52,32610.78,130.74,Sold 4226.3415 DOT,Sell,Gemini
2020-03-08,2021-03-10,DOGE,1112.4284,19494.96,23154.07,-3659.11,Sold 1112.4284 DOGE,Sell,Binance
2023-09-03,2025-08-08,BTC,3805.6738,13465.79,14321.82,-856.03,Sold 3805.6738 BTC,Sell,Coinbase
2024-03-22,2024-11-25,SOL,797.8711,-428.2,834.78,-1262.98,Sold 797.8711 SOL,Sell,Binance
2024-06-30,2025-01-17,DOT,4165.806,20397.75,24799.0,-4401.25,Sold 4165.806 DOT,Sell,Crypto.com
2020-10-03,2020-10-18,ETH,1541.9012,13246.67,5011.8,8234.87,Sold 1541.9012 ETH,Sell,Binance
2024-06-05,2024-09-14,DOT,3712.5289,30785.45,35444.08,-4658.63,Sold 3712.5289 DOT,Sell,Kraken
2023-03-20,2023-10-09,DOT,3335.5395,19431.88,16896.78,2535.1,Sold 3335.5395 DOT,Sell,Binance
2024-02-28,2025-05-07,DOT,1819.7306,42497.59,38563.51,3934.08,Sold 1819.7306 DOT,Sell,Binance
2024-10-31,2026-08-22,SOL,4569.9197,32182.86,28806.33,3376.53,Sold 4569.9197 SOL,Sell,Crypto.com
2023-06-02,2025-05-16,MATIC,2975.2095,37468.34,42385.54,-4917.2,Sold 2975.2095 MATIC,Sell,MetaMask
2021-08-30,2021-10-20,DOGE,2699.7268,41296.2,40695.7,600.5,Sold 2699.7268 DOGE,Sell,Crypto.com
2023-10-20,2024-01-25,MATIC,1001.3983,50755.02,46694.24,4060.78,Sold 1001.3983 MATIC,Sell,Coinbase
